record.license_id	count
CC-BY-3.0	468
https://spdx.org/licenses/CC-BY-4.0	494
OGL-UK-2.0	513
bc-oglbc	564
CC-BY-2.1	567
CC-BY-3.0-AU	576
Licenza Sconosciuta	642
CC-BY-NC-SA-3.0-AU	675
other-pd-nr	707
sk-suudl	712
CC BY 3.0 (Creative Commons - Attribuzione)	724
nonspecified	745
ns-oglns	758
open-license	775
Attribuzione	804
on-oglo	824
OGL-ON-1.0	851
cc-by-3.0	901
cc_by	934
Public Domain	994
by-sa-40	1063
http://standaarden.overheid.nl/owms/terms/licentieonbekend	1118
yk-oglyk	1131
other-closed	1281
qc-cc-by	1311
OGL-UK-3.0	1318
22	1445
cc-by-at-30	1523
sprep-public-license	1532
2	1603
lov2	1706
tnod_license	1728
dl-by-de/2.0	1757
CC BY-NC 4.0	1759
cc-by-2.5	1873
CC-BY-NC-SA-3.0-IGO	1997
License not specified	2426
cc-by-4	2573
dl-de-zero-2.0	2617
ab-ogla	2643
CC-BY-2.5-AU	2720
OGNL	2833
License IODL v2.0	2935
other-at	2951
http://creativecommons.org/publicdomain/mark/1.0/deed.nl	3292
cc-by-igo	3303
iodl2	3496
Creative Commons CC0 1.0 Universale - Public Domain Dedication (CC0 1.0)	3686
twod_license	3689
unspecified	3801
KPTU	3890
hdx-other	3912
Italian Open Data License 2.0 (IODL 2.0)	4048
http://creativecommons.org/publicdomain/zero/1.0/deed.nl	4190
hdx-odc-odbl	4491
odc-uy	4629
3rd	4963
CC0-1.0	4976
CC BY 4.0	5481
other	5838
odc-pddl	6103
other-open	7029
http://creativecommons.org/licenses/by/4.0/deed.nl	7104
other-pd	7192
https://creativecommons.org/licenses/by/4.0/	7535
cc-by-4.0	7985
cc-by-sa	8084
CC-BY-NZ-3.0	8332
other-nc	8339
odc-odbl	9264
lsba	10916
us-pd	11814
cc-zero	13887
other-license-specified	14259
cc-nc	14328
Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0)	21380
OGLA	22051
ca-ogl-lgo	28041
cc-by-40	37307
odc-by	40407
uk-ncgl	42616
CC-BY-4.0	47161
CC-BY-SA-4.0	53418
uk-ogl	55694
	104407
notspecified	127452
dl-de-by-2.0	199988
None	365983
cc-by	435431
