name	value 
© 2018 Collins et al. This work is published and licensed by Dove Medical Press Limited. The full terms of this license are available at https://www.dovepress.com/terms.php and incorporate the Creative Commons Attribution – Non Commercial (unported, v3.0) License (http://creativecommons.org/licenses/by-nc/3.0/). By accessing the work you hereby accept the Terms. Non-commercial uses of the work are permitted without any further permission from Dove Medical Press Limited, provided the work is properly attributed. For permission for commercial use of this work, please see paragraphs 4.2 and 5 of our Terms (https://www.dovepress.com/terms.php)	1
© 2020 John Wiley & Sons, Ltd. This is the peer reviewed version of the following article: Self-compassion as a relevant intervention target for family carers of older adults: A conceptual commentary, International Journal of Geriatric Psychiatry, which has been published in final form at 10.1002/gps.5257.. This article may be used for non-commercial purposes in accordance with Wiley Terms and Conditions for Self-Archiving (http://olabout.wiley.com/WileyCDA/Section/id-828039.html)	1
© 2019 Journal of Australian Taxation. The attached file is reproduced here in accordance with the copyright policy of the publisher. Please refer to the journal's website for access to the definitive, published version.	1
© 2003 Wiley Publishing Asia Pty Ltd. This is the peer reviewed version of the following article: The impact of tourism on dune lakes on Fraser Island, Australia, Lakes & Reservoirs: Research and Management, Vol. 8, Iss. 1, March 2003, pp. 15-26, which has been published in final form at 10.1046/j.1440-1770.2003.00205.x. This article may be used for non-commercial purposes in accordance with Wiley Terms and Conditions for Self-Archiving (http://olabout.wiley.com/WileyCDA/Section/id-828039.html)	1
© 2019 The Authors. Medical Journal of Australia published by John Wiley & Sons Australia, Ltd on behalf of AMPCo Pty Ltd. This is an open access article under the terms of the Creative Commons Attribution‐NonCommercial License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited and is not used for commercial purposes.	1
© 2019 Oxford University Press. This is a pre-copy-editing, author-produced PDF of an article accepted for publication in Clinical Infectious Diseases following peer review. The definitive publisher-authenticated version Over-diagnosis of rotavirus infection in infants due to detection of vaccine virus, Clinical Infectious Diseases, 2019 is available online at: https://doi.org/10.1093/cid/ciz1196	1
© 2012 Stylus Publishing. This material was published as Hong, C., Essig, L., Bridgstock, R. (2012). The enterprising artist and the arts entrepreneur: Emergent pedagogies for new disciplinary habits of mind. In N. L. Chick, A. Haynie and R. A. R. Gurung (Eds.), Exploring More Signature Pedagogies: Approaches to Teaching Disciplinary Habits of Mind (pp. 68-84), reproduced by permission of Stylus Publishing.	1
Holly Johnson et al., Intimate Femicide: The Role of Coercive Control, Feminist Criminology, pp. 1-21, 2017. Copyright 2017 The Authors. Reprinted by permission of SAGE Publications.	1
This is an Author's Accepted Manuscript of an article published in  Cogent Education, 10 Dec 2019, copyright Taylor & Francis, available online at: https://doi.org/10.1080/19648189.2019.1695149	1
© 2019 CAEPR. The attached file is reproduced here in accordance with the copyright policy of the publisher. Please refer to the publisher’s website for further information.	1
© 2018 Kalpana Silwal, Prativa Dhakal, Krishna Bahadur Raut. This is an Open Access article distributed under the terms of the Creative Commons Attribution 4.0 International License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
© The Author(s) 2018. This is an Open Access article distributed under the terms of the Creative Commons Attribution 3.0 Unported (CC BY 3.0) License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
