record.license_title	count
Apache License 2.0	16
odc-odbl	16
Atribución 4.0 Internacional (CC BY 4.0)	16
cc-by/4.0	16
cc-nc	17
Creative Commons Attribution-NonCommercial 3.0 Australia (CC BY-NC 3.0 AU)	17
Other (unpublished)	17
Другие (Non-Commercial)	17
クリエイティブ・コモンズ 表示 継承 4.0	18
odc-by	18
CC BY-4.0	18
Creative Commons Attribution-NoDerivs 3.0	19
Ontario.ca Terms of Use	19
uk-ogl	19
Creative Commons Attribution-NonCommercial-NoDerivs	19
Lisens ikke oppgitt	19
Open Government Licence 2.0 (Nova Scotia)	20
Licence not specified	20
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Geoscience Australia) 2014	20
Creative Commons CCZero (CC0)	20
IODL-2.0	20
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Geoscience Australia)	21
CC-BY-SA-3.0-IGO	21
Aviso Legal del SITCAN	21
MIT License	22
unpublished	22
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria (Department of Environment and Primary Industries)	22
ODC-BY-1.0	22
Creative Commons Attribution Share-Alike 4.0 International	22
Datenlizenz Deutschland – Namensnennung – Version 2.0 und Open Data Commons Open Database License 1.0	22
CC-BY-4.0 - Creative Commons Attribution 4.0	22
CC BY-NC-SA 4.0	23
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines)	23
Ostаlo (Jаvna domena)	23
ترخيص قاعدة البيانات المفتوح التابع لمشاع البيانات المفتوحة (ODbL)	23
DL-Geoscape	24
Open Data Commons Open Database License (ODbL) 1.0	24
Ostatné (verejná doména)	24
CC-BY 3.0 NZ (Attribution)	24
4TU General Terms of Use	25
Creative Commons Attribution Share-Alike 3.0	25
Datenlizenz Deutschland – Namensnennung – Version 2.0, für OpenStreetMap vereinfachte Namensnennung	25
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Natural Resources and Mines)	26
Lainnya (Attribution)	26
CC-0-1.0	26
No known New Zealand copyright-related restrictions on re-use	27
Creative Commons Attribuzione-Non Opere Derivate 4.0 Internazionale (CC BY-ND 4.0)	27
Public Domain (CC0 1.0)	27
Odense licens	27
Creative Commons Attribution-NonCommercial 4.0 International	28
http://creativecommons.org/licenses/by/4.0	28
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Office of Environment and Heritage NSW	28
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of New South Wales (Office of Water)	28
Creative Commons Zero - No Rights Reserved (CC0 1.0)	28
Creative Commons CC-BY ND 4.0	29
Creative Commons CC Zero License (cc-zero)	31
CC BY-NC-ND 4.0	32
CC BY-NC-ND	32
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014	32
Data Licence (APM)	33
MIT	34
http://doi.wiley.com/10.1002/tdm_license_1.1	34
Другие  (Open)	34
Altres (Atribució)	35
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria	35
CC-BY-NC-ND-4.0	35
Creative Commons Attribution-NoDerivs	35
CC0 1.0 Universal	35
Effetto Virale (aka Condivisione allo stesso modo)	36
Leiðbeiningar um endurnot	36
https://creativecommons.org/licenses/by/4.0	37
その他 (非オープンライセンス)	38
Outra (Domínio Público)	39
cc-at-4	39
Attribution-NonCommercial-ShareAlike 3.0 IGO (CC BY-NC-SA 3.0 IGO)	39
Altro (Non Commerciale)	39
Data Licence (AEDC)	40
Creative Commons Attribution Share-Alike (CC-BY-SA)	40
CC-BY-SA (4.0)	41
Creative Commons Reconocimiento-CompartirIgual 3.0 España	41
Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License	41
Against DRM	42
ODbL-1.0	43
Other Licenses	44
Open Data Commons Attribution License (ODC-BY)	44
Autre Licence (ouverte)	44
Creative Commons Attribution-NoDerivative Works 3.0 New Zealand	45
http://www.springer.com/tdm	46
CC-BY-NC-4.0	48
CC_0_Comune_Anzola	48
open-data-authorized-license	49
Guelph Open Data License	49
DPIE Licence	49
クリエイティブ・コモンズ CC0	50
Open Database License (ODbL)	50
Creative Commons Μη Εμπορική Χρήση	50
government-open-license-canada	51
Creative Commons CC-BY	52
Creative Commons Attribution-NonCommercial 3.0	53
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)	54
Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International	56
Licença não especificada	57
King's Printer for Ontario	57
CC BY 3.0 DE	58
http://www.cen.ulaval.ca/nordicanad/en_modalite.aspx	59
Creative Commons Attribution-NonCommercial-NoDerivatives 4.0	60
Open Government Licence 3.0 (United Kingdom)	60
Open Data Commons Open Database License 1.0 (ODbL)	60
cc-by-sa-3.0-it	61
Geen open licentie	62
eds-license	63
Creative Commons - Atribuição e Compartilha Igual	64
Custom (Government Use)	65
Italian Open Data License v2.0	66
Statistics Canada Open Licence	67
Creative Commons Attribution-NonCommercial 4.0	70
TWOGDL	70
CC-BY-NC 4.0 (Attribution-NonCommercial)	71
ESO	71
Creative Commons Attribution-NonCommercial 4.0 International (CC BY-NC 4.0)	73
CC BY-SA 4.0	75
Pubblico Dominio	75
Ostatní (Otevřená licence)	75
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Crown in right of the state of South Australia, DEWNR	76
Otra (Abierta)	79
Creative Commons Namensnennung - 4.0 International (CC-BY 4.0)	79
https://www.elsevier.com/tdm/userlicense/1.0/	80
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Crown in right of the state of South Australia, DEWNR	81
Creative Commons Attribution Share Alike 4.0 International	82
Η άδεια δεν έχει καθοριστεί	82
Other (Specified in the description)	82
Open Data Commons Open Database Licence (ODbL)	83
CC-BY_4.0	84
Creative Commons Attribution 3.0 IGO	85
twod_license	85
クリエイティブ・コモンズ 表示 4.0	86
Open Government Licence – Newfoundland and Labrador	86
Custom (Active Acceptance)	87
Autre (Attribution)	91
Creative Commons Attributions	92
Datenlizenz Deutschland Namensnennung	94
Aarhus licens	99
Open Government Licence – Jersey v1.0	101
クリエイティブ・コモンズ・ライセンス 表示 2.1	104
01 政府資料開放授權	109
http://creativecommons.org/licenses/by/4.0/	110
Creative Commons CC-BY 4.0	112
Open Data Commons (ODbL)	112
Creative Commons Attribution Non-Commercial 4.0	118
entso-e-r	120
Creative Commons - Domínio Público	121
A2.1	121
Creative Commons Attribuzione 2.5 Italia (CC BY 2.5 IT)	121
Creative Commons Attribuzione-Condividi allo stesso modo 3.0 Italia (CC BY-SA 3.0 IT)	121
Norsk lisens for offentlige data (NLOD)	124
Open Government Licence - New Brunswick	124
Open Government Licence Northwest Territories	127
Aviso Legal del Gobierno de Canarias	129
CC BY + CC0	131

			Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0)
			132
Licence Tunisienne d'ouverture des données publiques	136
Creative Commons CCZero 1.0	138
Iné (Nekomerčné)	138
Open Government Licence – Prince Edward Island	139
http://www.opendefinition.org/licenses/cc-by	140
Utilizzo ristretto dei dati (eventuali altre informazioni nell'attributo 'altri vincoli')	140
Limited access. Requests to the Bioregional Assesment Programme http://www.bioregionalassessments.gov.au/data	146
Creative Commons Attribuzione Italia 3.0 (CC BY 3.0 IT)	146
Creative Commons Attribution 3.0 Unported	150
CC-BY-NC (4.0)	150
Reutilización de la información del sector público para el ámbito del sector público estatal	154
Wollongong City Third Party Licence and Disclaimer	154
GNU Free Documentation License	155
Andet (Open)	157
italian-open	158
Creative Commons Attribuzione	159
רישיון מסד נתונים פתוח עבור מידע פתוח (ODbL)	161
CC-BY 4.0	162
Лиценцата не е наведена	164
Autre Licence (spécifique)	165
UN-Habitat’s urban datasets are made available under the Public Domain Dedication and License v1.0 whose full text can be found at: http://www.opendatacommons.org/licenses/pddl/1.0/	166
Creative Commons Attribution-NonCommercial-ShareAlike 4.0	176
CC BY 3.0 IGO	178
Izmir Metropolitan Municipality Open Data License	182
OpenMB Information and Data Use License	183
ODbL with Database Contents License (DbCL)	192
CC-BY-NC-SA-4.0	194
WSL Data Policy	200
Outra (Aberta)	204
ODbL	204
03 其他	209
Licența nu este specificată	216
クリエイティブ・コモンズ 表示 4.0 国際	218
CC-BY-NC-SA 4.0	219
Creative Commons Attribuzione 2.0 Italia (CC BY 2.0 IT)	220
iodl	224
against-drm	226
Creative Commons - Atribuição	234
Lainnya (Open)	234
Autre (Ouvert)	236
Open Tunisian License (OTL) compatible with data.industrie.gov.tn	241
Datenlizenz Deutschland – Namensnennung – Version 2.0	245
Creative Commons Non-Commercial (Cualquiera)	258
Istanbul Metropolitan Municipality Open Data License	289
Creative Commons Attribuzione 3.0 Unported (CC BY 3.0)	300
NLOD-1.0	303
אחר (פתוח)	307
CC-BY 4.0 (Attribution)	310
Academic Free License 3.0	313
cc-by-21-jp	313
No se especificó la licencia	333
https://creativecommons.org/licenses/by-sa/4.0/	335
CC-BY-3.0-IGO	349
cc-by4	354
Restricted access. This dataset is not available for public distribution.	368
Open Data Common	369
Creative Commons Attribuzione-Condividi allo stesso modo 4.0 Internazionale (CC BY-SA 4.0)	382
opendata.dk	388
CC0	393
CC-BY-2.5-AR	396
Open Government License - City of Surrey	402
Creative Commons Attribution License 3.0	413
https://creativecommons.org/licenses/by/3.0/	415
Licence Ouverte/Open License Version 2.0	425
Custom (Other)	450
複数ライセンス混在	455
クリエイティブ・コモンズ 表示 2.1	463
Creative Commons Attribution 3.0 Australia (CC BY 3.0 AU)	473
Бусад (Нээлттэй)	474
https://spdx.org/licenses/CC-BY-4.0	494
Open Government Licence 2.0 (United Kingdom)	512
Creative Commons CC0	527
Licença Aberta para Bases de Dados (ODbL) do Open Data Commons	580
Лицензия не указана	592
Licenza Sconosciuta	642
Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Australia (CC BY-NC-SA 3.0 AU)	675
Αναφορά δημιουργού - Παρόμοια Διανομή 3.0 Ελλάδα	693
Public Domain / No Restrictions	707
Government of Saskatchewan Standard Unrestricted Use Data License (Version 2.0)	712
CC BY 3.0 (Creative Commons - Attribuzione)	724
nonspecified	745
Open Government Licence – Nova Scotia	758
Otvorena dozvola (OD)	775
Attribuzione	804
other-open	816
Creative Commons: Namensnennung - 3.0 Deutschland	901
cc_by	934
Datenlizenz Deutschland Namensnennung 2.0	981
Creative Commons Attribution 3.0	1024
Creative Commons Atribuição	1049
Creative Commons Atribución/Reconocimiento 4.0 Licencia Pública Internacional — CC BY 4.0	1063
Public Domain	1094
Onbekende licentie	1118
Open Government Licence - Yukon	1131
cc-by	1145
Other (Not Open)	1206
Open Data Commons Attribution Licence	1229
OGL-UK-3.0	1258
Creative Commons Attribution - Share-Alike (CC-BY-SA)	1277
Creative Commons 4.0 Attribution (CC-BY) licence – Quebec	1311
Attribution (CC-BY 4.0)	1318
Creative Commons Attribution 4.0 International (CC BY 4.0)	1376
Access Only	1445
Open Data Commons Public Domain Dedication and License (PDDL)	1478
Other licensing (check with source agency)	1486
Creative Commons Namensnennung 3.0 Oesterreich	1523
SPREP Public License	1532
CC0 1.0	1655
Open Government Licence – Ontario	1675
Creative Commons Attribution (CC-BY)	1699
OGL-ROU-1.0	1705
Licence Ouverte Version 2.0	1706
政府資料開放授權條款	1728
notspecified	1753
dl-by-de/2.0	1757
CC BY-NC 4.0	1759
Creative Commons Attribution 2.5 Australia	1878
Creative Commons Attribution-NonCommercial-ShareAlike 3.0 IGO	1997
クリエイティブ・コモンズ 表示	2162
Open Government Licence - British Columbia	2167
odc-uy	2264
CC-BY-SA-4.0	2328
Licencia de DAG de Uruguay	2365
Datenlizenz Deutschland Namensnennung Version 2.0	2367
Other (Attribution)	2611
Creative Commons Attribution 2.5 Australia (CC BY 2.5 AU)	2715
Creative Commons Attribution 3.0 Australia	2805
No licence	2833
Datenlizenz Deutschland – Zero – Version 2.0	2925
License IODL v2.0	2935
Publiek domein	3292
Creative Commons Attribution for Intergovernmental Organisations	3303
Creative Commons Non-Commercial (Any)	3328
CC0-1.0	3492
iodl2	3496
政府資料開放平臺資料使用規範	3604
cc-by-4.0	3618
Creative Commons CC0 1.0 Universale - Public Domain Dedication (CC0 1.0)	3686
unspecified	3801
Alberta King's Printer Terms of Use	3890
Italian Open Data License 2.0 (IODL 2.0)	4048
CC-0 (1.0)	4190
Other (Open)	4316
Open Database License (ODC-ODbL)	4491
Open Data Commons Public Domain Dedication and Licence (PDDL)	4638
3rd party licence	4963
License Not Specified	5192
CC BY 4.0	5482
CC-BY-4.0	5645
Creative Commons Attribution Share-Alike	5811
Other (Public Domain)	7036
CC-BY (4.0)	7104
https://creativecommons.org/licenses/by/4.0/	7535
Open Data Commons Open Database License (ODbL)	8119
Other (Non-Commercial)	8126
Creative Commons Attribution 3.0 New Zealand	8332
Creative Commons Attribution International	8344
Other	8398
Quy định sử dụng dữ liệu mở của cơ quan nhà nước.	10480
Licence Specified by Agency	10915
us-pd	11814
Creative Commons CCZero	12767
other-license-specified	14259
Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0)	21380
Open Government Licence - Alberta	24694
Open Government Licence - Canada	28102
Creative Commons Attribution 4.0 International	31924
Creative Commons Namensnennung 4.0 International	37307
Creative Commons Attribution 4.0	37891
Open Data Commons Attribution License	39156
Non-Commercial Government Licence for public sector information	42616
Creative Commons Attribution Share-Alike 4.0	51164
UK Open Government Licence (OGL)	53969
	104407
License not specified	121390
Datenlizenz Deutschland - Namensnennung - 2.0	196426
None	388398
Creative Commons Attribution	392088
